AIRLINE_ID,CARRIER,CARRIER_ENTITY,CARRIER_NAME,UNIQUE_CARRIER,UNIQUE_CARRIER_ENTITY,UNIQUE_CARRIER_NAME,WAC,CARRIER_GROUP,CARRIER_GROUP_NEW,REGION,START_DATE_SOURCE,THRU_DATE_SOURCE
20500,G7,16841,Southern Air Inc.,9S,16841,Southern Air Inc.,10,1,1,International,12/1/1999,12/31/2007
20304,OO,6841,Southern Air Inc.,9S,6841,Southern Air Inc.,10,1,1,Domestic,12/1/1999,12/31/2007
19977,UA,6840,Southern Air Inc.,9S,6840,Southern Air Inc.,10,1,1,System,12/1/1999,12/31/2001
19977,UA,16451,Fine Airlines Inc.,FNQ,16451,Fine Airlines Inc.,10,2,2,International,1/1/2000,7/31/2000
19977,UA,6451,Fine Airlines Inc.,FNQ,6451,Fine Airlines Inc.,10,2,2,Domestic,1/1/2000,7/31/2000
19977,UA,6450,Fine Airlines Inc.,FNQ,6450,Fine Airlines Inc.,10,1,4,System,10/1/1992,12/31/1994
19977,UA,16451,Fine Airlines Inc.,FNQ,16451,Fine Airlines Inc.,10,1,1,International,1/1/1995,12/31/1999
19977,UA,6451,Fine Airlines Inc.,FNQ,6451,Fine Airlines Inc.,10,1,1,Domestic,1/1/1995,12/31/1999
19977,UA,6914,Vanguard Airlines Inc.,NJ,6914,Vanguard Airlines Inc.,10,2,2,Domestic,1/1/2000,9/30/2002
19393,WN,6914,Vanguard Airlines Inc.,NJ,6914,Vanguard Airlines Inc.,10,1,1,Domestic,11/1/1994,12/31/1999
19393,WN,16510,Gemini Air Cargo Airways,GR,16510,Gemini Air Cargo Airways,10,2,2,Pacific,1/1/2000,9/30/2008
19393,WN,6510,Gemini Air Cargo Airways,GR,6510,Gemini Air Cargo Airways,10,2,2,Domestic,1/1/2000,9/30/2008
19393,WN,16510,Gemini Air Cargo Airways,GR,16510,Gemini Air Cargo Airways,10,1,1,Pacific,10/1/1996,12/31/1999
19393,WN,6510,Gemini Air Cargo Airways,GR,6510,Gemini Air Cargo Airways,10,1,1,Domestic,10/1/1996,12/31/1999
20237,AX,16061,Arrow Air Inc.,JW,16061,Arrow Air Inc.,10,2,2,Latin America,1/1/2000,9/30/2010
20304,OO,6061,Arrow Air Inc.,JW,6061,Arrow Air Inc.,10,2,2,Domestic,1/1/2000,9/30/2010
20304,OO,16061,Arrow Air Inc.,JW,16061,Arrow Air Inc.,10,1,1,Latin America,9/1/1982,12/31/1999
19977,UA,6061,Arrow Air Inc.,JW,6061,Arrow Air Inc.,10,1,1,Domestic,6/1/1981,12/31/1999
19393,WN,6060,Arrow Air Inc.,JW,6060,Arrow Air Inc.,10,1,1,System,6/1/1981,1/31/1988
19393,WN,16884,Tradewinds Airlines,WI,16884,Sky Lease Cargo,10,1,4,International,2/1/1998,12/31/1999
19930,AS,6884,Tradewinds Airlines,WI,6884,Sky Lease Cargo,10,1,4,Domestic,2/1/1998,12/31/1999
20237,AX,6882,Tradewinds Airlines,WI,6882,Sky Lease Cargo,10,1,4,System,2/1/1998,12/31/1999
19393,WN,16884,Tradewinds Airlines,WI,16884,Sky Lease Cargo,10,1,1,International,1/1/2000,12/31/2010
19930,AS,6884,Tradewinds Airlines,WI,6884,Sky Lease Cargo,10,1,1,Domestic,1/1/2000,12/31/2010
19393,WN,16884,Tradewinds Airlines,WI,16884,Sky Lease Cargo,10,1,4,International,1/1/2011,12/31/2011
19977,UA,6884,Tradewinds Airlines,WI,6884,Sky Lease Cargo,10,1,4,Domestic,1/1/2011,12/31/2011
19977,UA,16884,Sky Lease Cargo,WI,16884,Sky Lease Cargo,10,1,1,International,1/1/2012,
19977,UA,6884,Sky Lease Cargo,WI,6884,Sky Lease Cargo,10,1,1,Domestic,1/1/2012,
20304,OO,9456A,Air Malta,KM,9456A,Air Malta,456,0,0,International,6/1/2000,7/31/2000
20358,ZK,38268,Casino Airlines,CSN,38268,Casino Airlines (1),10,1,1,Domestic,9/1/1997,6/30/1999
19977,UA,38288,Casino Airlines,CSA,38288,Casino Airlines,10,1,6,Domestic,7/1/2000,9/30/2002
20304,OO,38289,Farwest Airlines,FRW,38289,Farwest Airlines,10,1,6,Domestic,9/1/2000,9/30/2002
20304,OO,9636B,C.A.L Cargo Airlines,5C,9636B,C.A.L Cargo Airlines,636,0,0,International,9/1/2000,
19977,UA,16057,Ameristar Air Cargo,AMQ,16057,Ameristar Air Cargo,10,1,4,International,9/1/2000,
19977,UA,6815,Ameristar Air Cargo,AMQ,6815,Ameristar Air Cargo,10,1,4,System,9/1/2000,
19977,UA,6055,Ameristar Air Cargo,AMQ,6055,Ameristar Air Cargo,10,1,4,Domestic,9/1/2000,
19977,UA,6166,Chicago Express Airlines,C8 (1),6166,Chicago Express Airlines,10,1,6,Domestic,10/1/2000,4/30/2005
19977,UA,38240,Chicago Express Airlines,C8 (1),38240,Chicago Express Airlines,10,1,6,Domestic,12/1/1993,9/30/2000
19977,UA,16400,Falcon Air Express,FCQ,16400,Falcon Air Express,10,1,1,International,1/1/2014,6/30/2015
19977,UA,6400,Falcon Air Express,FCQ,6400,Falcon Air Express,10,1,1,Domestic,1/1/2014,6/30/2015
19393,WN,16400,Falcon Air Express,FCQ,16400,Falcon Air Express,10,1,4,International,3/1/1996,12/31/2000
19393,WN,6400,Falcon Air Express,FCQ,6400,Falcon Air Express,10,1,4,Domestic,3/1/1996,12/31/2000
20358,ZK,6399,Falcon Air Express,FCQ,6399,Falcon Air Express,10,1,4,System,3/1/1996,12/31/2000
19790,DL,16400,Falcon Air Express,FCQ,16400,Falcon Air Express,10,1,1,International,1/1/2001,12/31/2006
20304,OO,6400,Falcon Air Express,FCQ,6400,Falcon Air Express,10,1,1,Domestic,1/1/2001,12/31/2006
20304,OO,6399,Falcon Air Express,FCQ,6399,Falcon Air Express,10,1,1,System,1/1/2001,12/31/2006
20304,OO,16400,Falcon Air Express,FCQ,16400,Falcon Air Express,10,1,4,International,1/1/2007,12/31/2013
20304,OO,6400,Falcon Air Express,FCQ,6400,Falcon Air Express,10,1,4,Domestic,1/1/2007,12/31/2013
20304,OO,6399,Falcon Air Express,FCQ,6399,Falcon Air Express,10,1,4,System,1/1/2007,12/31/2013
19977,UA,16729,MGM Grand Air Inc.,MG,16729,Champion Air,10,1,1,International,8/1/1987,11/30/1996
19977,UA,6729,MGM Grand Air Inc.,MG,6729,Champion Air,10,1,1,Domestic,8/1/1987,11/30/1996
19393,WN,16729,Champion Air,MG,16729,Champion Air,10,2,2,International,1/1/2001,5/31/2008
19393,WN,6729,Champion Air,MG,6729,Champion Air,10,2,2,Domestic,1/1/2001,5/31/2008
19790,DL,16729,Champion Air,MG,16729,Champion Air,10,1,1,International,12/1/1996,12/31/2000
19790,DL,6729,Champion Air,MG,6729,Champion Air,10,1,1,Domestic,12/1/1996,12/31/2000
20304,OO,9427F,Aeromaritime,OV,9427F,Aeromaritime,427,0,0,International,4/1/1991,10/31/1991
19977,UA,9427F,Aeromaritime,OV,9427F,Aeromaritime,427,0,0,International,1/1/1990,3/31/1991
19977,UA,9900G,Air Nova,QK,9900G,Jazz Aviation LP,900,0,0,International,4/1/1991,12/31/2000
19790,DL,9900G,Air Canada Regional,QK,9900G,Jazz Aviation LP,900,0,0,International,1/1/2001,12/31/2010
20500,G7,9900G,Jazz Aviation LP,QK,9900G,Jazz Aviation LP,900,0,0,International,1/1/2011,
19977,UA,16144,Casino Express,XP,16144,XTRA Airways,10,1,4,International,7/1/1989,7/31/1989
19977,UA,6144,Casino Express,XP,6144,XTRA Airways,10,1,4,Domestic,7/1/1989,12/31/1991
19977,UA,6143,Casino Express,XP,6143,XTRA Airways,10,1,4,System,7/1/1989,12/31/1991
19977,UA,11034,Casino Express,XP,11034,XTRA Airways,10,1,1,Latin America,6/1/2012,12/31/2014
19393,WN,6144,Casino Express,XP,6144,XTRA Airways,10,1,1,Domestic,1/1/2001,12/31/2014
19393,WN,6144,Casino Express,XP,6144,XTRA Airways,10,1,4,Domestic,1/1/1992,12/31/2000
20500,G7,6143,Casino Express,XP,6143,XTRA Airways,10,1,4,System,1/1/1992,12/31/1993
20304,OO,11034,XTRA Airways,XP,11034,XTRA Airways,10,1,1,Latin America,1/1/2015,
19977,UA,6144,XTRA Airways,XP,6144,XTRA Airways,10,1,1,Domestic,1/1/2015,
20436,F9,9368G,Taca Peru,TQQ,9368G,Taca Peru,368,0,0,International,2/1/2001,
20436,F9,9736J,Air Japan Co,NQ,9736J,Air Japan Co,736,0,0,International,3/1/2001,
20304,OO,9486E,Privatair,PBQ,9486E,Privatair,486,0,0,International,3/1/2001,
20304,OO,16760,Trans World Airways LLC,TW,16760,Trans World Airways LLC,10,3,3,Atlantic,4/1/2001,12/31/2001
20304,OO,6757,Trans World Airways LLC,TW,6757,Trans World Airways LLC,10,3,3,Domestic,4/1/2001,12/31/2001
19977,UA,10847,Trans World Airlines Inc.,TW,10847,Trans World Airways LLC,10,3,3,Latin America,10/1/1985,12/31/1989
19977,UA,10845,Trans World Airlines Inc.,TW,10845,Trans World Airways LLC,10,3,3,Atlantic,1/1/1960,3/31/2001
19977,UA,0A845,Trans World Airlines Inc.,TW,0A845,Trans World Airways LLC,10,3,3,Domestic,1/1/1960,3/31/2001
19977,UA,38295,Sunair Express LLC,SUX,38295,Sunair Express LLC,10,1,6,Domestic,4/1/2001,9/30/2002
20237,AX,9475E,Polyot Airlines,POQ,9475E,Polyot Airlines,475,0,0,International,4/1/2001,
20358,ZK,9475F,Avia Leasing Company,AD (1),9475F,Avia Leasing Company,475,0,0,International,8/1/2001,5/1/2014
19790,DL,6095,Best Airlines Inc.,IW (1),6095,Best Airlines Inc.,10,1,1,Domestic,7/1/1982,10/31/1985
20304,OO,9427D,Air Liberte Aka Aom Minerve,IW,9427D,Air Liberte Aka Aom Minerve,427,0,0,International,4/1/2001,10/31/2001
20304,OO,9427D,Aom Minerve S.A.,IW,9427D,Air Liberte Aka Aom Minerve,427,0,0,International,5/1/1993,3/31/2001
19977,UA,9427D,Air Liberte Aka Aom Minerve,IW,9427D,Air Liberte Aka Aom Minerve,427,0,0,International,11/1/2001,3/31/2002
19977,UA,9427D,Aom Minerve S.A.,IW,9427D,Air Liberte Aka Aom Minerve,427,0,0,International,11/1/1983,4/30/1993
19977,UA,38294,Air Excursions LLC,AEX,38294,Air Excursions LLC (1),10,1,6,Domestic,4/1/2001,12/31/2001
19977,UA,6963,Air Excursions LLC,AEX,6963,Air Excursions LLC (1),10,1,6,Domestic,1/1/2002,12/31/2003
19977,UA,16681,Express One International Inc.,JKQ,16681,Express One International Inc.,10,1,4,International,1/1/2002,7/31/2004
19393,WN,6682,Express One International Inc.,JKQ,6682,Express One International Inc.,10,1,4,Domestic,1/1/2002,7/31/2004
19393,WN,6681,Express One International Inc.,JKQ,6681,Express One International Inc.,10,1,4,System,1/1/2002,7/31/2004
20452,YX,16681,Express One International Inc.,JKQ,16681,Express One International Inc.,10,2,2,International,1/1/1999,12/31/2001
20358,ZK,6682,Express One International Inc.,JKQ,6682,Express One International Inc.,10,2,2,Domestic,1/1/1999,12/31/2001
19790,DL,16681,Express One International Inc.,JKQ,16681,Express One International Inc.,10,1,1,International,1/1/1989,12/31/1998
19790,DL,6682,Express One International Inc.,JKQ,6682,Express One International Inc.,10,1,1,Domestic,1/1/1985,12/31/1998
19790,DL,6681,Express One International Inc.,JKQ,6681,Express One International Inc.,10,1,1,System,1/1/1985,12/31/1988
20304,OO,38092,Village Aviation,VLA,38092,Village Aviation,10,1,5,Domestic,12/1/1985,12/31/2001
19977,UA,6991,Village Aviation,VLA,6991,Village Aviation,10,1,5,Domestic,1/1/2002,11/30/2004
19977,UA,6036,Air 21,A7 (1),6036,Air 21,10,1,1,Domestic,12/1/1995,1/31/1997
19393,WN,9482E,Air Comet S.A.,A7,9482E,Air Comet S.A.,482,0,0,International,3/1/1997,12/31/2001
19790,DL,9482E,Air Comet S.A.,A7,9482E,Air Comet S.A.,482,0,0,International,1/1/2002,12/31/2009
19790,DL,9148U,Estafeta Carga Aereas,E7,9148U,Estafeta Carga Aereas,148,0,0,International,1/1/2002,
20500,G7,38215,F.S. Air Service,FSA,38215,F.S. Air Service,10,1,5,Domestic,3/1/1992,12/31/2001
20500,G7,6936,F.S. Air Service,FSA,6936,F.S. Air Service,10,1,5,Domestic,1/1/2002,12/31/2004
20500,G7,38247,Katmai Air,KAT,38247,Katmai Air,1,1,5,Domestic,6/1/1994,12/31/2001
20304,OO,6980,Katmai Air,KAT,6980,Katmai Air,1,1,5,Domestic,1/1/2002,
20304,OO,37626,Peninsula Airways Inc.,KS,37626,Peninsula Airways Inc.,1,1,5,Domestic,1/1/1960,12/31/2001
20304,OO,6975,Peninsula Airways Inc.,KS,6975,Peninsula Airways Inc.,1,1,5,Domestic,1/1/2002,3/31/2006
19977,UA,6975,Peninsula Airways Inc.,KS,6975,Peninsula Airways Inc.,1,1,5,Domestic,4/1/2006,
19977,UA,38285,Spernak Airways Inc.,SNK,38285,Spernak Airways Inc.,1,1,5,Domestic,7/1/2000,12/31/2001
19393,WN,6970,Spernak Airways Inc.,SNK,6970,Spernak Airways Inc.,1,1,5,Domestic,1/1/2002,
20366,EV,9388M,Vensecar International,V4,9388M,Vensecar International,388,0,0,International,1/1/2002,
20354,AJQ,16793,Suncoast Airlines Inc.,WS (1),16793,Suncoast Airlines Inc.,10,1,1,International,8/1/1986,2/29/1988
20304,OO,6793,Suncoast Airlines Inc.,WS (1),6793,Suncoast Airlines Inc.,10,1,1,Domestic,6/1/1987,2/29/1988
20304,OO,6792,Suncoast Airlines Inc.,WS (1),6792,Suncoast Airlines Inc.,10,1,1,System,6/1/1987,2/29/1988
20304,OO,9900Y,Westjet,WS,9900Y,Westjet,900,0,0,International,1/1/2002,
19977,UA,9148V,Lineas Aereas Azteca,ZE (1),9148V,Lineas Aereas Azteca,148,0,0,International,2/1/2002,12/31/2007
19393,WN,9259A,Dutch Caribbean Airlines,K8,9259A,Dutch Caribbean Airlines,259,0,0,International,4/1/2002,9/30/2004
20354,AJQ,9259A,Alm Antillean Airlines,K8,9259A,Dutch Caribbean Airlines,259,0,0,International,7/1/1981,3/31/2002
20304,OO,9368H,Cielos De Peru,A2,9368H,Cielos De Peru,368,0,0,International,4/1/2002,2/29/2012
20304,OO,9486G,Swiss International Airlines,LX,9486G,Swiss International Airlines,486,0,0,International,4/1/2002,
20304,OO,9486F,Edelweiss Air Ag,8R,9486F,Edelweiss Air Ag,486,0,0,International,5/1/2002,
19393,WN,16190,Conner Air Lines Inc.,4S (1),16190,Conner Air Lines Inc.,10,1,1,Latin America,3/1/1989,7/31/1991
20358,ZK,6189,Conner Air Lines Inc.,4S (1),6189,Conner Air Lines Inc.,10,1,1,Domestic,3/1/1989,7/31/1991
20358,ZK,16189,Conner Air Lines Inc.,4S (1),16189,Conner Air Lines Inc.,10,1,1,International,1/1/1987,2/28/1989
20304,OO,6188,Conner Air Lines Inc.,4S (1),6188,Conner Air Lines Inc.,10,1,1,System,1/1/1987,2/28/1989
20304,OO,80024,Conner Air Lines Inc.,4S (1),80024,Conner Air Lines Inc.,10,7,7,Domestic,6/1/1981,12/31/1986
20304,OO,9131D,Sol Air (Aero Hunduras),4S,9131D,Sol Air (Aero Hunduras),131,0,0,International,7/1/2002,
20304,OO,6904,Trans States Airlines,AX,6904,Trans States Airlines,10,2,2,Domestic,4/1/1991,6/30/2002
20304,OO,6904,Trans States Airlines,AX,6904,Trans States Airlines,10,2,2,Domestic,7/1/2002,12/31/2007
19977,UA,6904,Trans States Airlines,AX,6904,Trans States Airlines,10,1,5,Domestic,1/1/2008,
19977,UA,38011,Trans States Airlines,AX,38011,Trans States Airlines,10,1,6,Domestic,6/1/1983,3/31/1991
19393,WN,9303G,Southern Wind Airlines,A4,9303G,Southern Wind Airlines,303,0,0,International,9/1/2002,
19393,WN,99002,All Canada Express,CEQ,99002,All Canada Express,900,0,0,International,9/1/2002,10/31/2005
20237,AX,37803,Ccair,SNB,37803,Ccair,10,1,6,Domestic,1/1/1960,9/30/2002
20237,AX,6818,Ccair,SNB,6818,Ccair,10,1,6,Domestic,10/1/2002,10/31/2002
21599,4B,6847,Sunrise Airlines Inc.,ASW,6847,Sunrise Airlines Inc.,10,1,6,Domestic,10/1/2002,2/28/2003
21599,4B,38185,Scenic Airlines,ASW,38185,Sunrise Airlines Inc.,10,1,6,Domestic,9/1/1990,9/30/2002
21599,4B,7900F,North Vancouver Air,NXQ,7900F,North Vancouver Air,900,0,0,International,10/1/2002,3/31/2003
21599,4B,6917,Valujet Airlines Inc.,J7,06917 (1),Valujet Airlines Inc.,10,2,2,Domestic,10/1/1993,4/30/2000
21599,4B,38291,Potomac Air,POA,38291,Potomac Air,10,1,6,Domestic,1/1/2001,9/30/2002
21599,4B,6917,Potomac Air,POA,6917,Potomac Air,10,1,6,Domestic,10/1/2002,6/30/2003
21599,4B,30856,Great Plains Airlines Inc.,TRI,30856,Great Plains Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
21599,4B,6669,Great Plains Airlines Inc.,TRI,6669,Great Plains Airlines Inc.,10,1,6,Domestic,10/1/2002,10/31/2003
21599,4B,38286,Atlantic Coast Jet Inc.,ACJ,38286,Atlantic Coast Jet Inc.,10,1,6,Domestic,7/1/2000,9/30/2002
20500,G7,6955,Atlantic Coast Jet Inc.,ACJ,6955,Atlantic Coast Jet Inc.,10,1,6,Domestic,10/1/2002,1/31/2004
20304,OO,38278,Rio Grande Air,EWA,38278,Rio Grande Air,10,1,6,Domestic,3/1/1999,9/30/2002
20304,OO,6829,Rio Grande Air,EWA,6829,Rio Grande Air,10,1,6,Domestic,10/1/2002,6/30/2004
19977,UA,6925,Wilburs Inc.,8F,06925 (1),Wilburs Inc.,10,1,1,Domestic,7/1/1991,3/31/1992
20452,YX,38049,Wilburs Inc.,8F,38049,Wilburs Inc.,10,1,6,Domestic,6/1/1985,6/30/1991
20237,AX,38284,Nevis Express,NVX,38284,Nevis Express,10,1,6,Domestic,10/1/1999,9/30/2002
20237,AX,6925,Nevis Express,NVX,6925,Nevis Express,10,1,6,Domestic,10/1/2002,12/31/2004
20304,OO,9148W,Aerolitoral,5D,9148W,Aerolitoral,148,0,0,International,10/1/2002,
20304,OO,6920,Westair Airlines Inc.,OE,06920 (1),Westair Airlines Inc.,10,2,2,Domestic,4/1/1988,6/30/1993
19977,UA,30784,Westair Airlines Inc.,OE,30784,Westair Airlines Inc.,10,1,6,Domestic,1/1/1960,3/31/1988
19977,UA,6920,Pacific Island Aviation,9J,6920,Pacific Island Aviation,10,1,6,Domestic,10/1/2002,2/28/2005
19393,WN,38216,Pacific Island Aviation,9J,38216,Pacific Island Aviation,10,1,6,Domestic,3/1/1992,9/30/2002
19393,WN,7021,Cape Air,9K,7021,Cape Air,10,1,6,Domestic,10/1/2002,
19393,WN,38163,Cape Air,9K,38163,Cape Air,10,1,6,Domestic,6/1/1989,9/30/2002
20436,F9,7018,Colgan Air,9L,7018,Colgan Air,10,1,6,Domestic,10/1/2002,3/31/2008
20436,F9,7018,Colgan Air,9L,7018,Colgan Air,10,1,1,Domestic,4/1/2008,12/31/2009
21599,4B,7018,Colgan Air,9L,7018,Colgan Air,10,2,2,Domestic,1/1/2010,9/30/2012
19790,DL,38211,Colgan Air,9L,38211,Colgan Air,10,1,6,Domestic,12/1/1991,9/30/2002
20500,G7,7900C,Central Mountain Air,9M,7900C,Central Mountain Air,900,0,0,International,10/1/2002,
20500,G7,38222,Arizona Airways,ARZ,38222,Arizona Airways,10,1,6,Domestic,6/1/1992,12/31/1996
20304,OO,6954,Bemidji Airlines,CH,6954,Bemidji Airlines,10,1,6,Domestic,1/1/2006,
20304,OO,37976,Bemidji Airlines,CH,37976,Bemidji Airlines,10,1,6,Domestic,12/1/1981,9/30/2002
19977,UA,6954,Bemidji Airlines,CH,6954,Bemidji Airlines,10,1,6,Domestic,10/1/2002,12/31/2005
19977,UA,37749,Big Sky Airlines Inc.,GQ,37749,Big Sky Airlines Inc.,10,1,5,Domestic,1/1/1960,9/30/2002
19977,UA,6953,Big Sky Airlines Inc.,GQ,6953,Big Sky Airlines Inc.,10,1,5,Domestic,10/1/2002,12/31/2005
19393,WN,6953,Big Sky Airlines Inc.,GQ,6953,Big Sky Airlines Inc.,10,1,5,Domestic,1/1/2006,3/31/2008
19790,DL,9493S,European Aviation Air Charter,E72,9493S,European Aviation Air Charter,493,0,0,International,10/1/2002,
20304,OO,16941,Worldwide Airlines Inc.,WLQ,16941,Worldwide Airlines Inc.,10,1,1,International,9/1/1984,3/31/1986
20304,OO,6941,Worldwide Airlines Inc.,WLQ,6941,Worldwide Airlines Inc.,10,1,1,Domestic,9/1/1984,3/31/1986
20304,OO,6940,Worldwide Airlines Inc.,WLQ,06940 (1),Worldwide Airlines Inc.,10,1,1,System,9/1/1984,3/31/1986
20304,OO,38034,Ellis Air Taxi Inc.,ELL,38034,Ellis Air Taxi Inc.,10,1,9,Domestic,3/1/1984,9/30/2002
20304,OO,6940,Ellis Air Taxi Inc.,ELL,6940,Ellis Air Taxi Inc.,10,1,9,Domestic,10/1/2002,
20304,OO,6712,Empire Airlines Inc.,UR,6712,Empire Airlines Inc. (1),10,2,2,Domestic,10/1/1979,4/30/1986
20304,OO,16300,Empire Airlines Inc.,EM,16300,Empire Airlines Inc.,10,1,1,International,1/1/1993,6/30/1994
20304,OO,6300,Empire Airlines Inc.,EM,6300,Empire Airlines Inc.,10,1,1,Domestic,1/1/1993,6/30/1994
19977,UA,6299,Empire Airlines Inc.,EM,6299,Empire Airlines Inc.,10,1,1,System,1/1/1993,12/31/1994
19977,UA,38032,Empire Airlines Inc.,EM,38032,Empire Airlines Inc.,10,1,6,Domestic,3/1/1984,12/31/1992
19977,UA,6299,Empire Airlines Inc.,EM,6299,Empire Airlines Inc.,10,1,5,Domestic,10/1/2002,
19977,UA,30410,Empire Airlines Inc.,EMP,30410,Empire Airlines Inc. (2),10,1,6,Domestic,1/1/1960,9/30/2002
19393,WN,6977,Freedom Airlines d/b/a HP Expr,F8,6977,Freedom Airlines d/b/a HP Expr,10,1,1,Domestic,10/1/2002,12/31/2004
19393,WN,6977,Freedom Airlines d/b/a HP Expr,F8,6977,Freedom Airlines d/b/a HP Expr,10,1,5,Domestic,1/1/2005,9/30/2010
19393,WN,9486H,G5 Executive Ag,GBQ,9486H,G5 Executive Ag,486,0,0,International,10/1/2002,10/31/2015
19393,WN,38025,Grand Canyon Helicopters,GCH,38025,Grand Canyon Helicopters,10,1,6,Domestic,9/1/1983,9/30/2002
20436,F9,6933,Grand Canyon Helicopters,GCH,6933,Grand Canyon Helicopters,10,1,6,Domestic,10/1/2002,
20436,F9,9493R,Global Supply System,GSQ,9493R,Global Supply System,493,0,0,International,10/1/2002,
20237,AX,30627,Allegheny Airlines,HRZ,30627,Allegheny Airlines,10,1,6,Domestic,1/1/1960,9/30/2002
20237,AX,6958,Allegheny Airlines,HRZ,6958,Allegheny Airlines,10,1,6,Domestic,10/1/2002,6/30/2004
20237,AX,7900D,Helijet International Inc.,JB,7900D,Helijet International Inc.,900,0,0,International,10/1/2002,9/30/2005
21599,4B,7900D,Helijet International Inc.,JB,7900D,Helijet International Inc.,900,0,0,International,10/1/2010,
21599,4B,16927,Winair Inc.,WNQ,16927,Winair Inc.,10,1,1,International,12/1/1997,12/31/1998
20304,OO,6927,Winair Inc.,WNQ,06927 (1),Winair Inc.,10,1,1,Domestic,12/1/1997,12/31/1998
19977,UA,38083,Kenmore Air Harbor,KAH,38083,Kenmore Air Harbor,10,1,6,Domestic,9/1/1985,9/30/2002
19393,WN,6927,Kenmore Air Harbor,KAH,6927,Kenmore Air Harbor,10,1,6,Domestic,10/1/2002,
19393,WN,30608,New England Airlines Inc.,NEW,30608,New England Airlines Inc.,10,1,6,Domestic,1/1/1960,9/30/2002
20436,F9,6924,New England Airlines Inc.,NEW,6924,New England Airlines Inc.,10,1,6,Domestic,10/1/2002,
20416,NK,38241,Northwest Seaplanes,NWS,38241,Northwest Seaplanes,10,1,6,Domestic,12/1/1993,9/30/2002
20237,AX,6923,Northwest Seaplanes,NWS,6923,Northwest Seaplanes,10,1,6,Domestic,10/1/2002,10/31/2005
20237,AX,2625,Ozark Air Lines Inc.,OZ (1),2625,Ozark Air Lines Inc. (1),10,3,3,Domestic,1/1/1960,9/30/1986
20409,B6,6894,Ozark Air Lines Inc.,OZA,6894,Ozark Air Lines Inc.,10,1,6,Domestic,10/1/2002,3/31/2003
20409,B6,38283,Ozark Air Lines Inc.,OZA,38283,Ozark Air Lines Inc.,10,1,6,Domestic,10/1/1999,9/30/2002
19790,DL,9778B,Asiana Airlines Inc.,OZ,9778B,Asiana Airlines Inc.,778,0,0,International,11/1/1991,
19790,DL,9493P,Mytravel Airways,RNQ,9493P,Mytravel Airways,493,0,0,International,10/1/2002,4/30/2008
20500,G7,9493P,Airtours International Airways,RNQ,9493P,Mytravel Airways,493,0,0,International,11/1/1993,9/30/2002
20304,OO,38290,Air-Serve,RSV,38290,Air-Serve,10,1,5,Domestic,10/1/2000,9/30/2002
20304,OO,6959,Air-Serve,RSV,6959,Air-Serve,10,1,5,Domestic,10/1/2002,12/31/2002
20304,OO,38261,Seaborne Aviation,SEB,38261,Seaborne Aviation,10,1,6,Domestic,3/1/1996,9/30/2002
20304,OO,6819,Seaborne Aviation,SEB,6819,Seaborne Aviation,10,1,6,Domestic,10/1/2002,
19977,UA,6926,Mountain Bird/Salmon Air,S6 (1),6926,Mountain Bird/Salmon Air,10,1,6,Domestic,1/1/2006,12/31/2007
19977,UA,6926,Mountain Bird/Salmon Air,S6 (1),6926,Mountain Bird/Salmon Air,10,1,6,Domestic,10/1/2002,12/31/2005
19393,WN,38296,Mountain Bird/Salmon Air,S6 (1),38296,Mountain Bird/Salmon Air,10,1,6,Domestic,10/1/2001,9/30/2002
19393,WN,38156,Samoa Aviation Inc.,SMO,38156,Samoa Aviation Inc.,10,1,6,Domestic,1/1/1989,9/30/2002
20436,F9,6913,Samoa Aviation Inc.,SMO,6913,Samoa Aviation Inc.,10,1,6,Domestic,10/1/2002,7/31/2003
20237,AX,80051,Trans Continental Airlines,YB,80051,Trans Continental Airlines,10,7,7,Domestic,6/1/1981,12/31/1988
20237,AX,16903,Trans Continental Airlines,YB,16903,Trans Continental Airlines,10,1,1,International,1/1/1989,3/31/1992
19805,AA,6903,Trans Continental Airlines,YB,06903 (1),Trans Continental Airlines,10,1,1,Domestic,1/1/1989,3/31/1992
19805,AA,6902,Trans Continental Airlines,YB,06902 (1),Trans Continental Airlines,10,1,1,System,1/1/1989,12/31/1989
20304,OO,16896,Trans Continental Airlines,TCQ,16896,Express.Net Airlines,10,1,4,International,8/1/1994,12/31/1998
20304,OO,6896,Trans Continental Airlines,TCQ,6896,Express.Net Airlines,10,1,4,Domestic,8/1/1994,12/31/1998
19977,UA,6895,Trans Continental Airlines,TCQ,6895,Express.Net Airlines,10,1,4,System,8/1/1994,12/31/1998
19977,UA,16896,Trans Continental Airlines,TCQ,16896,Express.Net Airlines,10,1,1,International,1/1/1999,12/31/2000
19977,UA,6896,Trans Continental Airlines,TCQ,6896,Express.Net Airlines,10,1,1,Domestic,1/1/1999,12/31/2000
20436,F9,16896,Express.Net Airlines,TCQ,16896,Express.Net Airlines,10,1,1,International,1/1/2001,3/31/2007
20436,F9,6896,Express.Net Airlines,TCQ,6896,Express.Net Airlines,10,1,1,Domestic,1/1/2001,3/31/2007
20436,F9,6902,Ward Air,WRD,6902,Ward Air,10,1,9,Domestic,11/1/2001,
20436,F9,6903,Vintage Props & Jets Inc.,VQ,6903,Vintage Props & Jets Inc.,10,1,6,Domestic,1/1/2006,6/30/2008
